episode,agent_id,value_idx,value,bid,difference
40,0,9,0.47368421052631576,0.933940052986145,0.46025584245982926
40,0,10,0.5263157894736842,1.0,0.4736842105263158
40,0,11,0.5789473684210527,0.854749321937561,0.2758019535165084
40,0,12,0.631578947368421,0.49918586015701294,-0.13239308721140808
40,0,13,0.6842105263157894,1.0,0.3157894736842106
40,0,14,0.7368421052631579,0.3961818218231201,-0.34066028344003774
40,0,15,0.7894736842105263,0.634651780128479,-0.15482190408204732
40,0,16,0.8421052631578947,0.8613542914390564,0.019249028281161706
40,0,17,0.894736842105263,0.44604724645614624,-0.4486895956491168
40,0,18,0.9473684210526315,1.0,0.052631578947368474
40,0,19,1.0,0.8165332674980164,-0.18346673250198364
40,1,0,0.0,0.0,0.0
40,1,1,0.05263157894736842,0.08300821483135223,0.030376635883983816
40,1,2,0.10526315789473684,0.2853446304798126,0.18008147258507579
40,1,3,0.15789473684210525,0.0,-0.15789473684210525
40,1,4,0.21052631578947367,0.21544665098190308,0.004920335192429404
40,1,5,0.2631578947368421,0.018134815618395805,-0.24502307911844629
40,1,6,0.3157894736842105,0.5988972187042236,0.2831077450200131
40,1,7,0.3684210526315789,0.0,-0.3684210526315789
40,1,8,0.42105263157894735,0.05473175644874573,-0.3663208751302016
40,1,9,0.47368421052631576,0.09935292601585388,-0.3743312845104619
40,1,10,0.5263157894736842,0.0,-0.5263157894736842
40,1,11,0.5789473684210527,0.0,-0.5789473684210527
40,1,12,0.631578947368421,0.0,-0.631578947368421
40,1,13,0.6842105263157894,0.20339739322662354,-0.48081313308916585
40,1,14,0.7368421052631579,0.063918836414814,-0.6729232688483439
40,1,15,0.7894736842105263,0.0,-0.7894736842105263
40,1,16,0.8421052631578947,0.36589595675468445,-0.47620930640321024
40,1,17,0.894736842105263,0.0,-0.894736842105263
40,1,18,0.9473684210526315,0.0,-0.9473684210526315
40,1,19,1.0,0.9040058255195618,-0.09599417448043823
80,0,0,0.0,0.5879469513893127,0.5879469513893127
80,0,1,0.05263157894736842,0.0,-0.05263157894736842
80,0,2,0.10526315789473684,0.5646408796310425,0.45937772173630564
80,0,3,0.15789473684210525,0.0,-0.15789473684210525
80,0,4,0.21052631578947367,0.19039373099803925,-0.020132584791434427
80,0,5,0.2631578947368421,0.8248397707939148,0.5616818760570728
80,0,6,0.3157894736842105,0.0,-0.3157894736842105
80,0,7,0.3684210526315789,0.44755470752716064,0.07913365489558172
80,0,8,0.42105263157894735,1.0,0.5789473684210527
80,0,9,0.47368421052631576,0.0,-0.47368421052631576
80,0,10,0.5263157894736842,1.0,0.4736842105263158
80,0,11,0.5789473684210527,0.26857510209083557,-0.3103722663302171
80,0,12,0.631578947368421,0.0,-0.631578947368421
80,0,13,0.6842105263157894,0.011826932430267334,-0.672383593885522
80,0,14,0.7368421052631579,0.08390828967094421,-0.6529338155922136
80,0,15,0.7894736842105263,0.3069455623626709,-0.48252812184785543
80,0,16,0.8421052631578947,0.8712650537490845,0.029159790591189783
80,0,17,0.894736842105263,0.4997521936893463,-0.39498464841591674
80,0,18,0.9473684210526315,0.0,-0.9473684210526315
80,0,19,1.0,0.11626136302947998,-0.88373863697052
80,1,0,0.0,0.0,0.0
80,1,1,0.05263157894736842,0.07201410084962845,0.01938252190226003
80,1,2,0.10526315789473684,0.0,-0.10526315789473684
80,1,3,0.15789473684210525,0.04710271954536438,-0.11079201729674087
80,1,4,0.21052631578947367,0.0436156690120697,-0.16691064677740397
80,1,5,0.2631578947368421,0.0,-0.2631578947368421
80,1,6,0.3157894736842105,0.12129407376050949,-0.19449539992370102
80,1,7,0.3684210526315789,0.0734618529677391,-0.2949591996638398
80,1,8,0.42105263157894735,0.0,-0.42105263157894735
80,1,9,0.47368421052631576,0.0,-0.47368421052631576
80,1,10,0.5263157894736842,0.0,-0.5263157894736842
80,1,11,0.5789473684210527,0.3365766406059265,-0.24237072781512614
80,1,12,0.631578947368421,0.04421805217862129,-0.5873608951897997
80,1,13,0.6842105263157894,0.2800085246562958,-0.4042020016594936
80,1,14,0.7368421052631579,0.0,-0.7368421052631579
80,1,15,0.7894736842105263,0.01158866286277771,-0.7778850213477486
80,1,16,0.8421052631578947,0.06351927667856216,-0.7785859864793325
80,1,17,0.894736842105263,0.21969586610794067,-0.6750409759973224
80,1,18,0.9473684210526315,0.0,-0.9473684210526315
80,1,19,1.0,0.0,-1.0
80,0,0,0.0,0.10627073049545288,0.10627073049545288
80,0,1,0.05263157894736842,0.045448631048202515,-0.0071829478991659035
80,0,2,0.10526315789473684,0.8475519418716431,0.7422887839769062
80,0,3,0.15789473684210525,0.737372636795044,0.5794778999529386
80,0,4,0.21052631578947367,0.0,-0.21052631578947367
80,0,5,0.2631578947368421,0.5735454559326172,0.3103875611957751
80,0,6,0.3157894736842105,0.4508660137653351,0.13507654008112457
80,0,7,0.3684210526315789,0.8815116882324219,0.5130906356008429
80,0,8,0.42105263157894735,0.9750494360923767,0.5539968045134294
80,0,9,0.47368421052631576,0.00902065634727478,-0.464663554179041
80,0,10,0.5263157894736842,0.30113685131073,-0.2251789381629542
80,0,11,0.5789473684210527,0.4321010410785675,-0.14684632734248515
80,0,12,0.631578947368421,0.0,-0.631578947368421
80,0,13,0.6842105263157894,0.0,-0.6842105263157894
80,0,14,0.7368421052631579,0.5046934485435486,-0.23214865671960927
80,0,15,0.7894736842105263,0.33232802152633667,-0.45714566268418966
80,0,16,0.8421052631578947,0.5869637131690979,-0.2551415499887968
80,0,17,0.894736842105263,0.4290578365325928,-0.4656790055726703
80,0,18,0.9473684210526315,0.3038979470729828,-0.6434704739796487
80,0,19,1.0,0.677960991859436,-0.32203900814056396
80,1,0,0.0,0.0,0.0
80,1,1,0.05263157894736842,0.4358193278312683,0.3831877488838999
80,1,2,0.10526315789473684,0.0,-0.10526315789473684
80,1,3,0.15789473684210525,0.21077702939510345,0.0528822925529982
80,1,4,0.21052631578947367,0.0,-0.21052631578947367
80,1,5,0.2631578947368421,0.0,-0.2631578947368421
80,1,6,0.3157894736842105,0.3464946150779724,0.030705141393761903
80,1,7,0.3684210526315789,0.0,-0.3684210526315789
80,1,8,0.42105263157894735,0.10189732909202576,-0.3191553024869216
80,1,9,0.47368421052631576,0.017324745655059814,-0.45635946487125595
80,1,10,0.5263157894736842,0.20212382078170776,-0.3241919686919764
80,1,11,0.5789473684210527,0.1819176822900772,-0.39702968613097545
80,1,12,0.631578947368421,0.09760519117116928,-0.5339737561972517
80,1,13,0.6842105263157894,0.09761733561754227,-0.5865931906982471
80,1,14,0.7368421052631579,0.05914774909615517,-0.6776943561670027
80,1,15,0.7894736842105263,0.0,-0.7894736842105263
80,1,16,0.8421052631578947,0.16634555160999298,-0.6757597115479017
80,1,17,0.894736842105263,0.29462260007858276,-0.6001142420266803
80,1,18,0.9473684210526315,0.0,-0.9473684210526315
80,1,19,1.0,0.20375481247901917,-0.7962451875209808
120,0,0,0.0,0.6683061718940735,0.6683061718940735
120,0,1,0.05263157894736842,0.9190933108329773,0.8664617318856089
120,0,2,0.10526315789473684,0.3712010681629181,0.26593791026818125
120,0,3,0.15789473684210525,0.46138885617256165,0.3034941193304564
120,0,4,0.21052631578947367,1.0,0.7894736842105263
120,0,5,0.2631578947368421,0.0,-0.2631578947368421
120,0,6,0.3157894736842105,0.8241186738014221,0.5083292001172116
120,0,7,0.3684210526315789,0.939333438873291,0.570912386241712
120,0,8,0.42105263157894735,0.0,-0.42105263157894735
120,0,9,0.47368421052631576,0.9791996479034424,0.5055154373771267
120,0,10,0.5263157894736842,0.48307207226753235,-0.04324371720615183
120,0,11,0.5789473684210527,0.0,-0.5789473684210527
120,0,12,0.631578947368421,0.4670485854148865,-0.16453036195353454
120,0,13,0.6842105263157894,0.39957791566848755,-0.28463261064730183
120,0,14,0.7368421052631579,0.4125857651233673,-0.32425634013979054
120,0,15,0.7894736842105263,0.6452375054359436,-0.14423617877458272
120,0,16,0.8421052631578947,0.5136926174163818,-0.32841264574151285
120,0,17,0.894736842105263,0.45136988162994385,-0.4433669604753192
120,0,18,0.9473684210526315,1.0,0.052631578947368474
120,0,19,1.0,0.8727428317070007,-0.12725716829299927
120,1,0,0.0,0.4629681408405304,0.4629681408405304
120,1,1,0.05263157894736842,0.10939516872167587,0.056763589774307455
120,1,2,0.10526315789473684,0.0,-0.10526315789473684
120,1,3,0.15789473684210525,0.0,-0.15789473684210525
120,1,4,0.21052631578947367,0.2952767014503479,0.08475038566087423
120,1,5,0.2631578947368421,0.2534956634044647,-0.009662231332377369
120,1,6,0.3157894736842105,0.2889425456523895,-0.026846928031820982
120,1,7,0.3684210526315789,0.44508516788482666,0.07666411525324773
120,1,8,0.42105263157894735,0.0,-0.42105263157894735
120,1,9,0.47368421052631576,0.33998623490333557,-0.1336979756229802
120,1,10,0.5263157894736842,0.0,-0.5263157894736842
120,1,11,0.5789473684210527,0.40691643953323364,-0.172030928887819
120,1,12,0.631578947368421,0.0,-0.631578947368421
120,1,13,0.6842105263157894,0.0,-0.6842105263157894
120,1,14,0.7368421052631579,0.2528626620769501,-0.4839794431862078
120,1,15,0.7894736842105263,0.23011527955532074,-0.5593584046552056
120,1,16,0.8421052631578947,0.10212045162916183,-0.7399848115287329
120,1,17,0.894736842105263,0.0,-0.894736842105263
120,1,18,0.9473684210526315,0.26848241686820984,-0.6788860041844217
120,1,19,1.0,0.0,-1.0
120,0,0,0.0,0.31429851055145264,0.31429851055145264
120,0,1,0.05263157894736842,0.660176694393158,0.6075451154457896
120,0,2,0.10526315789473684,1.0,0.8947368421052632
120,0,3,0.15789473684210525,0.5192989706993103,0.36140423385720505
120,0,4,0.21052631578947367,1.0,0.7894736842105263
120,0,5,0.2631578947368421,1.0,0.736842105263158
120,0,6,0.3157894736842105,0.5796751976013184,0.26388572391710785
120,0,7,0.3684210526315789,0.45788607001304626,0.08946501738146734
120,0,8,0.42105263157894735,0.6059560179710388,0.18490338639209147
120,0,9,0.47368421052631576,1.0,0.5263157894736843
120,0,10,0.5263157894736842,1.0,0.4736842105263158
120,0,11,0.5789473684210527,0.7830585241317749,0.20411115571072225
120,0,12,0.631578947368421,0.8819040060043335,0.2503250586359125
120,0,13,0.6842105263157894,0.7157401442527771,0.03152961793698772
120,0,14,0.7368421052631579,0.6472228169441223,-0.08961928831903554
120,0,15,0.7894736842105263,1.0,0.21052631578947367
120,0,16,0.8421052631578947,0.6654399037361145,-0.1766653594217802
120,0,17,0.894736842105263,0.0008653998374938965,-0.8938714422677692
120,0,18,0.9473684210526315,0.6089022755622864,-0.33846614549034515
120,0,19,1.0,0.41115471720695496,-0.588845282793045
120,1,0,0.0,0.0126250721514225,0.0126250721514225
120,1,1,0.05263157894736842,0.0,-0.05263157894736842
120,1,2,0.10526315789473684,0.10814729332923889,0.0028841354345020553
120,1,3,0.15789473684210525,0.4055459201335907,0.24765118329148544
120,1,4,0.21052631578947367,0.3701486885547638,0.15962237276529012
120,1,5,0.2631578947368421,0.0,-0.2631578947368421
120,1,6,0.3157894736842105,0.2897281348705292,-0.026061338813681334
120,1,7,0.3684210526315789,0.13034339249134064,-0.2380776601402383
120,1,8,0.42105263157894735,0.0,-0.42105263157894735
120,1,9,0.47368421052631576,0.3630431890487671,-0.11064102147754867
120,1,10,0.5263157894736842,0.37566497921943665,-0.15065081025424754
120,1,11,0.5789473684210527,0.0,-0.5789473684210527
120,1,12,0.631578947368421,0.09779294580221176,-0.5337860015662093
120,1,13,0.6842105263157894,0.015674913302063942,-0.6685356130137254
120,1,14,0.7368421052631579,0.42707863450050354,-0.3097634707626543
120,1,15,0.7894736842105263,0.6387880444526672,-0.1506856397578591
120,1,16,0.8421052631578947,0.0,-0.8421052631578947
120,1,17,0.894736842105263,0.18387015163898468,-0.7108666904662784
120,1,18,0.9473684210526315,0.0,-0.9473684210526315
120,1,19,1.0,0.06609164923429489,-0.9339083507657051
160,0,0,0.0,1.0,1.0
160,0,1,0.05263157894736842,1.0,0.9473684210526316
160,0,2,0.10526315789473684,1.0,0.8947368421052632
160,0,3,0.15789473684210525,0.6699240207672119,0.5120292839251066
160,0,4,0.21052631578947367,1.0,0.7894736842105263
160,0,5,0.2631578947368421,0.9542199969291687,0.6910621021923267
160,0,6,0.3157894736842105,0.791862428188324,0.47607295450411347
160,0,7,0.3684210526315789,0.9818260073661804,0.6134049547346014
160,0,8,0.42105263157894735,0.9428310394287109,0.5217784078497636
160,0,9,0.47368421052631576,1.0,0.5263157894736843
160,0,10,0.5263157894736842,0.7354573011398315,0.20914151166614736
160,0,11,0.5789473684210527,1.0,0.42105263157894735
160,0,12,0.631578947368421,0.9911813735961914,0.3596024262277704
160,0,13,0.6842105263157894,0.8412891626358032,0.15707863632001384
160,0,14,0.7368421052631579,0.8831640481948853,0.1463219429317274
160,0,15,0.7894736842105263,0.9989092946052551,0.2094356103947288
160,0,16,0.8421052631578947,1.0,0.1578947368421053
160,0,17,0.894736842105263,0.9566576480865479,0.0619208059812848
160,0,18,0.9473684210526315,0.8085994720458984,-0.1387689490067331
160,0,19,1.0,0.9759248495101929,-0.02407515048980713
160,1,0,0.0,0.7766276597976685,0.7766276597976685
160,1,1,0.05263157894736842,0.08642250299453735,0.033790924047168935
160,1,2,0.10526315789473684,0.0,-0.10526315789473684
160,1,3,0.15789473684210525,0.0,-0.15789473684210525
160,1,4,0.21052631578947367,0.22612535953521729,0.015599043745743613
160,1,5,0.2631578947368421,0.0,-0.2631578947368421
160,1,6,0.3157894736842105,0.010384950786828995,-0.3054045228973815
160,1,7,0.3684210526315789,0.0,-0.3684210526315789
160,1,8,0.42105263157894735,0.10091136395931244,-0.3201412676196349
160,1,9,0.47368421052631576,0.06310079246759415,-0.4105834180587216
160,1,10,0.5263157894736842,0.05577534809708595,-0.47054044137659823
160,1,11,0.5789473684210527,0.37294718623161316,-0.2060001821894395
160,1,12,0.631578947368421,0.0,-0.631578947368421
160,1,13,0.6842105263157894,0.12252594530582428,-0.5616845810099651
160,1,14,0.7368421052631579,0.21831080317497253,-0.5185313020881853
160,1,15,0.7894736842105263,0.5323244333267212,-0.25714925088380514
160,1,16,0.8421052631578947,0.0,-0.8421052631578947
160,1,17,0.894736842105263,0.5481178164482117,-0.3466190256570514
160,1,18,0.9473684210526315,0.0,-0.9473684210526315
160,1,19,1.0,0.09453803300857544,-0.9054619669914246
160,0,0,0.0,0.9172189831733704,0.9172189831733704
160,0,1,0.05263157894736842,1.0,0.9473684210526316
160,0,2,0.10526315789473684,1.0,0.8947368421052632
160,0,3,0.15789473684210525,0.9274625778198242,0.7695678409777189
160,0,4,0.21052631578947367,1.0,0.7894736842105263
160,0,5,0.2631578947368421,0.7916319370269775,0.5284740422901355
160,0,6,0.3157894736842105,0.8755948543548584,0.5598053806706479
160,0,7,0.3684210526315789,0.6953715682029724,0.3269505155713935
160,0,8,0.42105263157894735,1.0,0.5789473684210527
160,0,9,0.47368421052631576,0.9088873863220215,0.4352031757957057
160,0,10,0.5263157894736842,0.9322305917739868,0.40591480230030264
160,0,11,0.5789473684210527,0.7679390907287598,0.1889917223077071
160,0,12,0.631578947368421,1.0,0.368421052631579
160,0,13,0.6842105263157894,1.0,0.3157894736842106
160,0,14,0.7368421052631579,0.9967802166938782,0.2599381114307203
160,0,15,0.7894736842105263,1.0,0.21052631578947367
160,0,16,0.8421052631578947,0.7934994697570801,-0.04860579340081461
160,0,17,0.894736842105263,0.8413705825805664,-0.053366259524696646
160,0,18,0.9473684210526315,0.9642754197120667,0.016906998659435124
160,0,19,1.0,1.0,0.0
160,1,0,0.0,0.0,0.0
160,1,1,0.05263157894736842,0.0,-0.05263157894736842
160,1,2,0.10526315789473684,0.20589163899421692,0.10062848109948008
160,1,3,0.15789473684210525,0.2954012155532837,0.13750647871117844
160,1,4,0.21052631578947367,0.0,-0.21052631578947367
160,1,5,0.2631578947368421,0.0,-0.2631578947368421
160,1,6,0.3157894736842105,0.4395902156829834,0.12380074199877289
160,1,7,0.3684210526315789,0.0,-0.3684210526315789
160,1,8,0.42105263157894735,0.0,-0.42105263157894735
160,1,9,0.47368421052631576,0.0,-0.47368421052631576
160,1,10,0.5263157894736842,0.0,-0.5263157894736842
160,1,11,0.5789473684210527,0.42945149540901184,-0.14949587301204081
160,1,12,0.631578947368421,0.36192500591278076,-0.26965394145564026
160,1,13,0.6842105263157894,0.046147026121616364,-0.638063500194173
160,1,14,0.7368421052631579,0.0,-0.7368421052631579
160,1,15,0.7894736842105263,0.0,-0.7894736842105263
160,1,16,0.8421052631578947,0.26569846272468567,-0.576406800433209
160,1,17,0.894736842105263,0.04320140928030014,-0.8515354328249629
160,1,18,0.9473684210526315,0.23796212673187256,-0.709406294320759
160,1,19,1.0,0.16607612371444702,-0.833923876285553
200,0,0,0.0,0.9055820107460022,0.9055820107460022
200,0,1,0.05263157894736842,0.9382449388504028,0.8856133599030345
200,0,2,0.10526315789473684,0.8984249830245972,0.7931618251298603
200,0,3,0.15789473684210525,1.0,0.8421052631578947
200,0,4,0.21052631578947367,1.0,0.7894736842105263
200,0,5,0.2631578947368421,1.0,0.736842105263158
200,0,6,0.3157894736842105,1.0,0.6842105263157895
200,0,7,0.3684210526315789,1.0,0.631578947368421
200,0,8,0.42105263157894735,1.0,0.5789473684210527
200,0,9,0.47368421052631576,1.0,0.5263157894736843
200,0,10,0.5263157894736842,0.9057329893112183,0.3794171998375341
200,0,11,0.5789473684210527,0.6732910871505737,0.09434371872952108
200,0,12,0.631578947368421,0.8937990665435791,0.2622201191751581
200,0,13,0.6842105263157894,1.0,0.3157894736842106
200,0,14,0.7368421052631579,1.0,0.26315789473684215
200,0,15,0.7894736842105263,0.9666367769241333,0.17716309271360697
200,0,16,0.8421052631578947,0.9922767877578735,0.15017152459997885
200,0,17,0.894736842105263,1.0,0.10526315789473695
200,0,18,0.9473684210526315,0.46430307626724243,-0.4830653447853891
200,0,19,1.0,0.9813225269317627,-0.018677473068237305
200,1,0,0.0,0.18444117903709412,0.18444117903709412
200,1,1,0.05263157894736842,0.34735456109046936,0.29472298214310094
200,1,2,0.10526315789473684,0.11335889995098114,0.008095742056244304
200,1,3,0.15789473684210525,0.4275572597980499,0.2696625229559447
200,1,4,0.21052631578947367,0.6775361895561218,0.46700987376664815
200,1,5,0.2631578947368421,0.3303666114807129,0.0672087167438708
200,1,6,0.3157894736842105,0.26698824763298035,-0.04880122605123016
200,1,7,0.3684210526315789,0.5232619643211365,0.15484091168955755
200,1,8,0.42105263157894735,0.2034740298986435,-0.21757860168030385
200,1,9,0.47368421052631576,0.17702743411064148,-0.2966567764156743
200,1,10,0.5263157894736842,0.4020411968231201,-0.12427459265056406
200,1,11,0.5789473684210527,0.12420987337827682,-0.45473749504277583
200,1,12,0.631578947368421,0.45891937613487244,-0.17265957123354858
200,1,13,0.6842105263157894,0.30682122707366943,-0.37738929924211995
200,1,14,0.7368421052631579,0.6200307607650757,-0.11681134449808217
200,1,15,0.7894736842105263,0.3337518274784088,-0.4557218567321175
200,1,16,0.8421052631578947,0.5647304654121399,-0.2773747977457548
200,1,17,0.894736842105263,0.2371845841407776,-0.6575522579644855
200,1,18,0.9473684210526315,0.16352137923240662,-0.7838470418202249
200,1,19,1.0,0.3251163363456726,-0.6748836636543274
200,0,0,0.0,1.0,1.0
200,0,1,0.05263157894736842,0.9996491074562073,0.9470175285088389
200,0,2,0.10526315789473684,1.0,0.8947368421052632
200,0,3,0.15789473684210525,0.9610821008682251,0.8031873640261198
200,0,4,0.21052631578947367,1.0,0.7894736842105263
200,0,5,0.2631578947368421,0.564996600151062,0.3018387054142199
200,0,6,0.3157894736842105,0.880321204662323,0.5645317309781125
200,0,7,0.3684210526315789,0.5577502250671387,0.18932917243555974
200,0,8,0.42105263157894735,1.0,0.5789473684210527
200,0,9,0.47368421052631576,0.9542869925498962,0.4806027820235805
200,0,10,0.5263157894736842,0.9401543140411377,0.4138385245674535
200,0,11,0.5789473684210527,1.0,0.42105263157894735
