episode,agent_id,value_idx,value,bid,difference
0,1,11,0.5789473684210527,0.511602520942688,-0.06734484747836467
0,1,12,0.631578947368421,0.511572539806366,-0.12000640756205505
0,1,13,0.6842105263157894,0.5110563635826111,-0.1731541627331783
0,1,14,0.7368421052631579,0.5105376839637756,-0.22630442129938222
0,1,15,0.7894736842105263,0.5100650191307068,-0.27940866507981954
0,1,16,0.8421052631578947,0.5096253752708435,-0.3324798878870512
0,1,17,0.894736842105263,0.5093690156936646,-0.3853678264115985
0,1,18,0.9473684210526315,0.5096509456634521,-0.4377174753891794
0,1,19,1.0,0.5100980997085571,-0.48990190029144287
0,0,0,0.0,0.5131558179855347,0.5131558179855347
0,0,1,0.05263157894736842,0.5136374235153198,0.4610058445679514
0,0,2,0.10526315789473684,0.5140892863273621,0.4088261284326252
0,0,3,0.15789473684210525,0.5149855613708496,0.35709082452874435
0,0,4,0.21052631578947367,0.516943097114563,0.3064167813250893
0,0,5,0.2631578947368421,0.5195440649986267,0.2563861702617846
0,0,6,0.3157894736842105,0.5224268436431885,0.20663736995897797
0,0,7,0.3684210526315789,0.5254337787628174,0.15701272613123846
0,0,8,0.42105263157894735,0.5282353758811951,0.10718274430224772
0,0,9,0.47368421052631576,0.5311657786369324,0.05748156811061661
0,0,10,0.5263157894736842,0.5340006351470947,0.007684845673410545
0,0,11,0.5789473684210527,0.5368725061416626,-0.04207486227939006
0,0,12,0.631578947368421,0.5397425293922424,-0.09183641797617859
0,0,13,0.6842105263157894,0.5427677631378174,-0.141442763177972
0,0,14,0.7368421052631579,0.5460459589958191,-0.19079614626733876
0,0,15,0.7894736842105263,0.549172580242157,-0.24030110396836935
0,0,16,0.8421052631578947,0.5524843335151672,-0.28962092964272745
0,0,17,0.894736842105263,0.5556467771530151,-0.3390900649522479
0,0,18,0.9473684210526315,0.5588534474372864,-0.38851497361534515
0,0,19,1.0,0.5621044039726257,-0.43789559602737427
0,1,0,0.0,0.4811880886554718,0.4811880886554718
0,1,1,0.05263157894736842,0.48246335983276367,0.42983178088539525
0,1,2,0.10526315789473684,0.4831637442111969,0.37790058631646006
0,1,3,0.15789473684210525,0.4839511513710022,0.32605641452889694
0,1,4,0.21052631578947367,0.4853508472442627,0.274824531454789
0,1,5,0.2631578947368421,0.4867117702960968,0.2235538755592547
0,1,6,0.3157894736842105,0.4871976375579834,0.1714081638737729
0,1,7,0.3684210526315789,0.487562358379364,0.11914130574778509
0,1,8,0.42105263157894735,0.4879283010959625,0.06687566951701518
0,1,9,0.47368421052631576,0.48819801211357117,0.014513801587255404
0,1,10,0.5263157894736842,0.48839306831359863,-0.03792272116008555
0,1,11,0.5789473684210527,0.4884772002696991,-0.09047016815135356
0,1,12,0.631578947368421,0.4883004426956177,-0.14327850467280334
0,1,13,0.6842105263157894,0.4879404604434967,-0.19627006587229268
0,1,14,0.7368421052631579,0.4874991178512573,-0.24934298741190053
0,1,15,0.7894736842105263,0.48685845732688904,-0.3026152268836373
0,1,16,0.8421052631578947,0.48652219772338867,-0.355583065434506
0,1,17,0.894736842105263,0.4863913059234619,-0.40834553618180114
0,1,18,0.9473684210526315,0.4866563379764557,-0.46071208307617584
0,1,19,1.0,0.4869600236415863,-0.5130399763584137
40,0,0,0.0,0.39732256531715393,0.39732256531715393
40,0,1,0.05263157894736842,0.39576300978660583,0.3431314308392374
40,0,2,0.10526315789473684,0.3941795825958252,0.28891642470108836
40,0,3,0.15789473684210525,0.3926268517971039,0.23473211495499863
40,0,4,0.21052631578947367,0.39116084575653076,0.1806345299670571
40,0,5,0.2631578947368421,0.39009928703308105,0.12694139229623896
40,0,6,0.3157894736842105,0.3891346752643585,0.07334520158014801
40,0,7,0.3684210526315789,0.38831278681755066,0.019891734185971732
40,0,8,0.42105263157894735,0.3874668776988983,-0.03358575388004903
40,0,9,0.47368421052631576,0.38650888204574585,-0.08717532848056991
40,0,10,0.5263157894736842,0.38552039861679077,-0.1407953908568934
40,0,11,0.5789473684210527,0.38449227809906006,-0.1944550903219926
40,0,12,0.631578947368421,0.3834468424320221,-0.24813210493639892
40,0,13,0.6842105263157894,0.38247939944267273,-0.30173112687311665
40,0,14,0.7368421052631579,0.3815935254096985,-0.35524857985345937
40,0,15,0.7894736842105263,0.38062962889671326,-0.40884405531381307
40,0,16,0.8421052631578947,0.37962159514427185,-0.46248366801362284
40,0,17,0.894736842105263,0.3784705698490143,-0.5162662722562488
40,0,18,0.9473684210526315,0.377288818359375,-0.5700796026932565
40,0,19,1.0,0.3759968876838684,-0.6240031123161316
40,1,0,0.0,0.26917344331741333,0.26917344331741333
40,1,1,0.05263157894736842,0.27090033888816833,0.21826875994079992
40,1,2,0.10526315789473684,0.2724952697753906,0.1672321118806538
40,1,3,0.15789473684210525,0.2740233838558197,0.11612864701371445
40,1,4,0.21052631578947367,0.2760801315307617,0.06555381574128805
40,1,5,0.2631578947368421,0.27877408266067505,0.015616187923832958
40,1,6,0.3157894736842105,0.28116756677627563,-0.034621906907934874
40,1,7,0.3684210526315789,0.2831490933895111,-0.08527195924206782
40,1,8,0.42105263157894735,0.2849729061126709,-0.13607972546627645
40,1,9,0.47368421052631576,0.28666046261787415,-0.18702374790844162
40,1,10,0.5263157894736842,0.28835397958755493,-0.23796180988612925
40,1,11,0.5789473684210527,0.29005345702171326,-0.2888939113993394
40,1,12,0.631578947368421,0.29181191325187683,-0.3397670341165442
40,1,13,0.6842105263157894,0.2933703064918518,-0.3908402198239376
40,1,14,0.7368421052631579,0.29409390687942505,-0.4427481983837328
40,1,15,0.7894736842105263,0.2941923439502716,-0.4952813402602547
40,1,16,0.8421052631578947,0.29405105113983154,-0.5480542120180631
40,1,17,0.894736842105263,0.2938549518585205,-0.6008818902467425
40,1,18,0.9473684210526315,0.2940017879009247,-0.6533666331517068
40,1,19,1.0,0.2940499782562256,-0.7059500217437744
40,0,0,0.0,0.39732256531715393,0.39732256531715393
40,0,1,0.05263157894736842,0.39576300978660583,0.3431314308392374
40,0,2,0.10526315789473684,0.3941795825958252,0.28891642470108836
40,0,3,0.15789473684210525,0.3926268517971039,0.23473211495499863
40,0,4,0.21052631578947367,0.39116084575653076,0.1806345299670571
40,0,5,0.2631578947368421,0.39009928703308105,0.12694139229623896
40,0,6,0.3157894736842105,0.3891346752643585,0.07334520158014801
40,0,7,0.3684210526315789,0.38831278681755066,0.019891734185971732
40,0,8,0.42105263157894735,0.3874668776988983,-0.03358575388004903
40,0,9,0.47368421052631576,0.38650888204574585,-0.08717532848056991
40,0,10,0.5263157894736842,0.38552039861679077,-0.1407953908568934
40,0,11,0.5789473684210527,0.38449227809906006,-0.1944550903219926
40,0,12,0.631578947368421,0.3834468424320221,-0.24813210493639892
40,0,13,0.6842105263157894,0.38247939944267273,-0.30173112687311665
40,0,14,0.7368421052631579,0.3815935254096985,-0.35524857985345937
40,0,15,0.7894736842105263,0.38062962889671326,-0.40884405531381307
40,0,16,0.8421052631578947,0.37962159514427185,-0.46248366801362284
40,0,17,0.894736842105263,0.3784705698490143,-0.5162662722562488
40,0,18,0.9473684210526315,0.377288818359375,-0.5700796026932565
40,0,19,1.0,0.3759968876838684,-0.6240031123161316
40,1,0,0.0,0.27283182740211487,0.27283182740211487
40,1,1,0.05263157894736842,0.2748348116874695,0.22220323274010106
40,1,2,0.10526315789473684,0.27672135829925537,0.17145820040451853
40,1,3,0.15789473684210525,0.27852949500083923,0.12063475815873398
40,1,4,0.21052631578947367,0.28087398409843445,0.07034766830896078
40,1,5,0.2631578947368421,0.2839057445526123,0.020747849815770214
40,1,6,0.3157894736842105,0.28711599111557007,-0.02867348256864044
40,1,7,0.3684210526315789,0.2895689010620117,-0.07885215156956721
40,1,8,0.42105263157894735,0.29171016812324524,-0.1293424634557021
40,1,9,0.47368421052631576,0.29371967911720276,-0.179964531409113
40,1,10,0.5263157894736842,0.29573723673820496,-0.23057855273547923
40,1,11,0.5789473684210527,0.29776284098625183,-0.2811845274348008
40,1,12,0.631578947368421,0.299885630607605,-0.33169331676081604
40,1,13,0.6842105263157894,0.30158743262290955,-0.38262309369287983
40,1,14,0.7368421052631579,0.3024923801422119,-0.43434972512094594
40,1,15,0.7894736842105263,0.3029017746448517,-0.48657190956567464
40,1,16,0.8421052631578947,0.3030577003955841,-0.5390475627623106
40,1,17,0.894736842105263,0.30317071080207825,-0.5915661313031848
40,1,18,0.9473684210526315,0.30364057421684265,-0.6437278468357889
40,1,19,1.0,0.30399101972579956,-0.6960089802742004
80,0,0,0.0,0.43144989013671875,0.43144989013671875
80,0,1,0.05263157894736842,0.43098321557044983,0.3783516366230814
80,0,2,0.10526315789473684,0.4305286407470703,0.3252654828523335
80,0,3,0.15789473684210525,0.430121511220932,0.27222677437882675
80,0,4,0.21052631578947367,0.42974990606307983,0.21922359027360616
80,0,5,0.2631578947368421,0.4294840097427368,0.16632611500589473
80,0,6,0.3157894736842105,0.4291955530643463,0.1134060793801358
80,0,7,0.3684210526315789,0.42890846729278564,0.06048741466120672
80,0,8,0.42105263157894735,0.4286392033100128,0.007586571731065472
80,0,9,0.47368421052631576,0.4283757507801056,-0.04530845974621017
80,0,10,0.5263157894736842,0.4280880391597748,-0.0982277503139094
80,0,11,0.5789473684210527,0.4277775287628174,-0.15116983965823527
80,0,12,0.631578947368421,0.427493691444397,-0.20408525592402404
80,0,13,0.6842105263157894,0.4272524118423462,-0.2569581144734432
80,0,14,0.7368421052631579,0.42701077461242676,-0.3098313306507311
80,0,15,0.7894736842105263,0.4267732501029968,-0.3627004341075295
80,0,16,0.8421052631578947,0.42652249336242676,-0.41558276979546793
80,0,17,0.894736842105263,0.4261903464794159,-0.46854649562584716
80,0,18,0.9473684210526315,0.425851434469223,-0.5215169865834085
80,0,19,1.0,0.4254692494869232,-0.5745307505130768
80,1,0,0.0,0.2129441797733307,0.2129441797733307
80,1,1,0.05263157894736842,0.22001811861991882,0.1673865396725504
80,1,2,0.10526315789473684,0.22727176547050476,0.12200860757576792
80,1,3,0.15789473684210525,0.2348644882440567,0.07696975140195145
80,1,4,0.21052631578947367,0.24309861660003662,0.03257230081056295
80,1,5,0.2631578947368421,0.25245338678359985,-0.010704507953242237
80,1,6,0.3157894736842105,0.26204344630241394,-0.05374602738179657
80,1,7,0.3684210526315789,0.2717222273349762,-0.09669882529660273
80,1,8,0.42105263157894735,0.28082698583602905,-0.1402256457429183
80,1,9,0.47368421052631576,0.2898978292942047,-0.18378638123211105
80,1,10,0.5263157894736842,0.29913976788520813,-0.22717602158847605
80,1,11,0.5789473684210527,0.30891069769859314,-0.2700366707224595
80,1,12,0.631578947368421,0.3204061985015869,-0.3111727488668341
80,1,13,0.6842105263157894,0.3314153254032135,-0.3527952009125759
80,1,14,0.7368421052631579,0.34098362922668457,-0.3958584760364733
80,1,15,0.7894736842105263,0.34827345609664917,-0.44120022811387716
80,1,16,0.8421052631578947,0.35468608140945435,-0.48741918174844034
80,1,17,0.894736842105263,0.3614036440849304,-0.5333331980203326
80,1,18,0.9473684210526315,0.3683849275112152,-0.5789834935414163
80,1,19,1.0,0.37441518902778625,-0.6255848109722137
80,0,0,0.0,0.43144989013671875,0.43144989013671875
80,0,1,0.05263157894736842,0.43098321557044983,0.3783516366230814
80,0,2,0.10526315789473684,0.4305286407470703,0.3252654828523335
80,0,3,0.15789473684210525,0.430121511220932,0.27222677437882675
80,0,4,0.21052631578947367,0.42974990606307983,0.21922359027360616
80,0,5,0.2631578947368421,0.4294840097427368,0.16632611500589473
80,0,6,0.3157894736842105,0.4291955530643463,0.1134060793801358
80,0,7,0.3684210526315789,0.42890846729278564,0.06048741466120672
80,0,8,0.42105263157894735,0.4286392033100128,0.007586571731065472
80,0,9,0.47368421052631576,0.4283757507801056,-0.04530845974621017
80,0,10,0.5263157894736842,0.4280880391597748,-0.0982277503139094
80,0,11,0.5789473684210527,0.4277775287628174,-0.15116983965823527
80,0,12,0.631578947368421,0.427493691444397,-0.20408525592402404
80,0,13,0.6842105263157894,0.4272524118423462,-0.2569581144734432
80,0,14,0.7368421052631579,0.42701077461242676,-0.3098313306507311
80,0,15,0.7894736842105263,0.4267732501029968,-0.3627004341075295
80,0,16,0.8421052631578947,0.42652249336242676,-0.41558276979546793
80,0,17,0.894736842105263,0.4261903464794159,-0.46854649562584716
80,0,18,0.9473684210526315,0.425851434469223,-0.5215169865834085
80,0,19,1.0,0.4254692494869232,-0.5745307505130768
80,1,0,0.0,0.21025767922401428,0.21025767922401428
80,1,1,0.05263157894736842,0.2173883318901062,0.16475675294273778
80,1,2,0.10526315789473684,0.2247060388326645,0.11944288093792765
80,1,3,0.15789473684210525,0.2323603481054306,0.07446561126332535
80,1,4,0.21052631578947367,0.24066367745399475,0.03013736166452108
80,1,5,0.2631578947368421,0.2500917613506317,-0.013066133386210377
80,1,6,0.3157894736842105,0.25976279377937317,-0.05602667990483734
80,1,7,0.3684210526315789,0.26954665780067444,-0.09887439483090449
80,1,8,0.42105263157894735,0.2787586450576782,-0.14229398652126912
80,1,9,0.47368421052631576,0.2879268527030945,-0.18575735782322128
80,1,10,0.5263157894736842,0.29727235436439514,-0.22904343510928904
80,1,11,0.5789473684210527,0.30717816948890686,-0.2717691989321458
80,1,12,0.631578947368421,0.3188121020793915,-0.31276684528902954
80,1,13,0.6842105263157894,0.32997679710388184,-0.35423372921190754
80,1,14,0.7368421052631579,0.3396841585636139,-0.39715794669954396
80,1,15,0.7894736842105263,0.347173810005188,-0.44229987420533834
80,1,16,0.8421052631578947,0.3536684215068817,-0.488436841651013
80,1,17,0.894736842105263,0.3604661822319031,-0.53427065987336
80,1,18,0.9473684210526315,0.3675280511379242,-0.5798403699147073
80,1,19,1.0,0.3736778795719147,-0.6263221204280853
120,0,0,0.0,0.4705219268798828,0.4705219268798828
120,0,1,0.05263157894736842,0.47138747572898865,0.41875589678162023
120,0,2,0.10526315789473684,0.47233226895332336,0.36706911105858653
120,0,3,0.15789473684210525,0.4733220040798187,0.31542726723771347
120,0,4,0.21052631578947367,0.4744968116283417,0.263970495838868
120,0,5,0.2631578947368421,0.47580230236053467,0.21264440762369258
120,0,6,0.3157894736842105,0.4771764278411865,0.16138695415697601
120,0,7,0.3684210526315789,0.47846677899360657,0.11004572636202764
120,0,8,0.42105263157894735,0.4796118140220642,0.058559182443116864
120,0,9,0.47368421052631576,0.48061928153038025,0.006935071004064486
120,0,10,0.5263157894736842,0.4815656542778015,-0.04475013519588267
120,0,11,0.5789473684210527,0.4824763536453247,-0.09647101477572795
120,0,12,0.631578947368421,0.48264381289482117,-0.14893513447359985
120,0,13,0.6842105263157894,0.48264381289482117,-0.2015667134209682
120,0,14,0.7368421052631579,0.48264381289482117,-0.2541982923683367
120,0,15,0.7894736842105263,0.48264381289482117,-0.30682987131570516
120,0,16,0.8421052631578947,0.48264381289482117,-0.3594614502630735
120,0,17,0.894736842105263,0.48264381289482117,-0.4120930292104419
120,0,18,0.9473684210526315,0.48264381289482117,-0.46472460815781036
120,0,19,1.0,0.48264381289482117,-0.5173561871051788
120,1,0,0.0,0.16267704963684082,0.16267704963684082
120,1,1,0.05263157894736842,0.17260538041591644,0.11997380146854802
120,1,2,0.10526315789473684,0.18374046683311462,0.07847730893837779
120,1,3,0.15789473684210525,0.19659601151943207,0.038701274677326813
120,1,4,0.21052631578947367,0.21115529537200928,0.0006289795825356048
120,1,5,0.2631578947368421,0.2267293781042099,-0.03642851663263219
120,1,6,0.3157894736842105,0.24286238849163055,-0.07292708519257995
120,1,7,0.3684210526315789,0.25975775718688965,-0.10866329544468928
120,1,8,0.42105263157894735,0.27684786915779114,-0.1442047624211562
120,1,9,0.47368421052631576,0.2942805290222168,-0.17940368150409897
120,1,10,0.5263157894736842,0.3125990629196167,-0.21371672655406748
120,1,11,0.5789473684210527,0.33462685346603394,-0.24432051495501872
120,1,12,0.631578947368421,0.3571600019931793,-0.2744189453752417
120,1,13,0.6842105263157894,0.3803877830505371,-0.30382274326525227
120,1,14,0.7368421052631579,0.40281492471694946,-0.3340271805462084
120,1,15,0.7894736842105263,0.42175155878067017,-0.36772212542985616
120,1,16,0.8421052631578947,0.43793797492980957,-0.4041672882280851
120,1,17,0.894736842105263,0.45146963000297546,-0.4432672121022876
120,1,18,0.9473684210526315,0.46188440918922424,-0.4854840118634073
120,1,19,1.0,0.4695484936237335,-0.5304515063762665
120,0,0,0.0,0.4705219268798828,0.4705219268798828
120,0,1,0.05263157894736842,0.47138747572898865,0.41875589678162023
120,0,2,0.10526315789473684,0.47233226895332336,0.36706911105858653
120,0,3,0.15789473684210525,0.4733220040798187,0.31542726723771347
120,0,4,0.21052631578947367,0.4744968116283417,0.263970495838868
120,0,5,0.2631578947368421,0.47580230236053467,0.21264440762369258
120,0,6,0.3157894736842105,0.4771764278411865,0.16138695415697601
120,0,7,0.3684210526315789,0.47846677899360657,0.11004572636202764
120,0,8,0.42105263157894735,0.4796118140220642,0.058559182443116864
120,0,9,0.47368421052631576,0.48061928153038025,0.006935071004064486
120,0,10,0.5263157894736842,0.4815656542778015,-0.04475013519588267
120,0,11,0.5789473684210527,0.4824763536453247,-0.09647101477572795
120,0,12,0.631578947368421,0.48264381289482117,-0.14893513447359985
120,0,13,0.6842105263157894,0.48264381289482117,-0.2015667134209682
120,0,14,0.7368421052631579,0.48264381289482117,-0.2541982923683367
120,0,15,0.7894736842105263,0.48264381289482117,-0.30682987131570516
120,0,16,0.8421052631578947,0.48264381289482117,-0.3594614502630735
120,0,17,0.894736842105263,0.48264381289482117,-0.4120930292104419
120,0,18,0.9473684210526315,0.48264381289482117,-0.46472460815781036
120,0,19,1.0,0.48264381289482117,-0.5173561871051788
120,1,0,0.0,0.1614588350057602,0.1614588350057602
120,1,1,0.05263157894736842,0.17148876190185547,0.11885718295448705
120,1,2,0.10526315789473684,0.18286694586277008,0.07760378796803324
120,1,3,0.15789473684210525,0.1959361881017685,0.03804145125966324
120,1,4,0.21052631578947367,0.21074248850345612,0.0002161727139824432
120,1,5,0.2631578947368421,0.2266187071800232,-0.0365391875568189
120,1,6,0.3157894736842105,0.24303360283374786,-0.07275587085046265
120,1,7,0.3684210526315789,0.260237455368042,-0.10818359726353693
120,1,8,0.42105263157894735,0.27768707275390625,-0.1433655588250411
120,1,9,0.47368421052631576,0.2954779863357544,-0.17820622419056137
120,1,10,0.5263157894736842,0.3142159581184387,-0.21209983135524546
120,1,11,0.5789473684210527,0.3368453085422516,-0.24210205987880107
120,1,12,0.631578947368421,0.3598770797252655,-0.2717018676431555
120,1,13,0.6842105263157894,0.38362324237823486,-0.3005872839375545
120,1,14,0.7368421052631579,0.4066828489303589,-0.33015925633279897
120,1,15,0.7894736842105263,0.4261622428894043,-0.36331144132112203
120,1,16,0.8421052631578947,0.4431154429912567,-0.398989820166638
120,1,17,0.894736842105263,0.4567035734653473,-0.43803326863991576
120,1,18,0.9473684210526315,0.46658599376678467,-0.48078242728584686
120,1,19,1.0,0.47444048523902893,-0.5255595147609711
160,0,0,0.0,0.4370482861995697,0.4370482861995697
160,0,1,0.05263157894736842,0.4387865960597992,0.3861550171124308
160,0,2,0.10526315789473684,0.4406006336212158,0.335337475726479
160,0,3,0.15789473684210525,0.44247448444366455,0.2845797476015593
160,0,4,0.21052631578947367,0.44460588693618774,0.23407957114671407
160,0,5,0.2631578947368421,0.4468916356563568,0.18373374091951472
160,0,6,0.3157894736842105,0.44932758808135986,0.13353811439714935
160,0,7,0.3684210526315789,0.45201635360717773,0.08359530097559881
160,0,8,0.42105263157894735,0.4548712968826294,0.03381866530368205
160,0,9,0.47368421052631576,0.4575944244861603,-0.016089786040155485
160,0,10,0.5263157894736842,0.46012991666793823,-0.06618587280574595
160,0,11,0.5789473684210527,0.46255597472190857,-0.11639139369914409
160,0,12,0.631578947368421,0.4648765027523041,-0.16670244461611694
160,0,13,0.6842105263157894,0.46715494990348816,-0.21705557641230122
160,0,14,0.7368421052631579,0.46943750977516174,-0.2674045954879961
160,0,15,0.7894736842105263,0.4715960919857025,-0.3178775922248238
160,0,16,0.8421052631578947,0.47372716665267944,-0.36837809650521525
160,0,17,0.894736842105263,0.4757589101791382,-0.41897793192612487
160,0,18,0.9473684210526315,0.4777488112449646,-0.4696196098076669
160,0,19,1.0,0.47935888171195984,-0.5206411182880402
160,1,0,0.0,0.1626172512769699,0.1626172512769699
160,1,1,0.05263157894736842,0.1812349408864975,0.12860336193912908
160,1,2,0.10526315789473684,0.2019375115633011,0.09667435366856425
160,1,3,0.15789473684210525,0.22608521580696106,0.0681904789648558
160,1,4,0.21052631578947367,0.2540396451950073,0.04351332940553365
160,1,5,0.2631578947368421,0.28357818722724915,0.020420292490407055
160,1,6,0.3157894736842105,0.31480279564857483,-0.0009866780356356797
160,1,7,0.3684210526315789,0.3471185863018036,-0.021302466329775338
160,1,8,0.42105263157894735,0.38118553161621094,-0.03986709996273641
160,1,9,0.47368421052631576,0.41507288813591003,-0.05861132239040573
160,1,10,0.5263157894736842,0.45570874214172363,-0.07060704733196055
160,1,11,0.5789473684210527,0.4971790015697479,-0.08176836685130473
160,1,12,0.631578947368421,0.538688063621521,-0.09289088374690002
160,1,13,0.6842105263157894,0.5794571042060852,-0.10475342210970418
160,1,14,0.7368421052631579,0.6064668893814087,-0.13037521588174916
160,1,15,0.7894736842105263,0.6190117001533508,-0.1704619840571755
160,1,16,0.8421052631578947,0.6273013949394226,-0.21480386821847208
160,1,17,0.894736842105263,0.6353121399879456,-0.2594247021173175
160,1,18,0.9473684210526315,0.6429886221885681,-0.3043797988640634
160,1,19,1.0,0.6503749489784241,-0.3496250510215759
160,0,0,0.0,0.4370482861995697,0.4370482861995697
160,0,1,0.05263157894736842,0.4387865960597992,0.3861550171124308
160,0,2,0.10526315789473684,0.4406006336212158,0.335337475726479
160,0,3,0.15789473684210525,0.44247448444366455,0.2845797476015593
160,0,4,0.21052631578947367,0.44460588693618774,0.23407957114671407
160,0,5,0.2631578947368421,0.4468916356563568,0.18373374091951472
160,0,6,0.3157894736842105,0.44932758808135986,0.13353811439714935
160,0,7,0.3684210526315789,0.45201635360717773,0.08359530097559881
160,0,8,0.42105263157894735,0.4548712968826294,0.03381866530368205
160,0,9,0.47368421052631576,0.4575944244861603,-0.016089786040155485
160,0,10,0.5263157894736842,0.46012991666793823,-0.06618587280574595
160,0,11,0.5789473684210527,0.46255597472190857,-0.11639139369914409
160,0,12,0.631578947368421,0.4648765027523041,-0.16670244461611694
160,0,13,0.6842105263157894,0.46715494990348816,-0.21705557641230122
160,0,14,0.7368421052631579,0.46943750977516174,-0.2674045954879961
160,0,15,0.7894736842105263,0.4715960919857025,-0.3178775922248238
160,0,16,0.8421052631578947,0.47372716665267944,-0.36837809650521525
160,0,17,0.894736842105263,0.4757589101791382,-0.41897793192612487
160,0,18,0.9473684210526315,0.4777488112449646,-0.4696196098076669
160,0,19,1.0,0.47935888171195984,-0.5206411182880402
160,1,0,0.0,0.16769513487815857,0.16769513487815857
160,1,1,0.05263157894736842,0.1869257539510727,0.13429417500370427
160,1,2,0.10526315789473684,0.20833370089530945,0.10307054300057261
160,1,3,0.15789473684210525,0.23329851031303406,0.0754037734709288
160,1,4,0.21052631578947367,0.2621035575866699,0.05157724179719625
160,1,5,0.2631578947368421,0.29247742891311646,0.029319534176274364
160,1,6,0.3157894736842105,0.32452893257141113,0.008739458887200624
160,1,7,0.3684210526315789,0.35758012533187866,-0.010840927299700265
160,1,8,0.42105263157894735,0.39237165451049805,-0.028680977068449298
160,1,9,0.47368421052631576,0.427001029253006,-0.04668318127330978
160,1,10,0.5263157894736842,0.4683508276939392,-0.05796496177974497
160,1,11,0.5789473684210527,0.5103005170822144,-0.0686468513388383
160,1,12,0.631578947368421,0.5521056056022644,-0.07947334176615661
160,1,13,0.6842105263157894,0.5923511385917664,-0.09185938772402302
160,1,14,0.7368421052631579,0.614957332611084,-0.12188477265207387
160,1,15,0.7894736842105263,0.6257163882255554,-0.1637572959849709
160,1,16,0.8421052631578947,0.6341263055801392,-0.20797895757775553
160,1,17,0.894736842105263,0.6422990560531616,-0.25243778605210143
160,1,18,0.9473684210526315,0.65011066198349,-0.29725775906914154
160,1,19,1.0,0.657637357711792,-0.342362642288208
200,0,0,0.0,0.47090017795562744,0.47090017795562744
200,0,1,0.05263157894736842,0.47371822595596313,0.4210866470085947
200,0,2,0.10526315789473684,0.47665512561798096,0.3713919677232441
200,0,3,0.15789473684210525,0.47980010509490967,0.3219053682528044
200,0,4,0.21052631578947367,0.4832773208618164,0.27275100507234273
200,0,5,0.2631578947368421,0.4859524965286255,0.2227946017917834
200,0,6,0.3157894736842105,0.4873881936073303,0.1715987199231198
200,0,7,0.3684210526315789,0.4874586760997772,0.1190376234681983
200,0,8,0.42105263157894735,0.4874586760997772,0.06640604452082988
200,0,9,0.47368421052631576,0.4874586760997772,0.013774465573461459
200,0,10,0.5263157894736842,0.4874586760997772,-0.03885711337390696
200,0,11,0.5789473684210527,0.4874586760997772,-0.09148869232127543
200,0,12,0.631578947368421,0.4874586760997772,-0.1441202712686438
200,0,13,0.6842105263157894,0.4874586760997772,-0.19675185021601216
200,0,14,0.7368421052631579,0.4874586760997772,-0.24938342916338063
200,0,15,0.7894736842105263,0.4874586760997772,-0.3020150081107491
200,0,16,0.8421052631578947,0.4874586760997772,-0.35464658705811747
200,0,17,0.894736842105263,0.4874586760997772,-0.40727816600548583
200,0,18,0.9473684210526315,0.4874586760997772,-0.4599097449528543
200,0,19,1.0,0.4874586760997772,-0.5125413239002228
200,1,0,0.0,0.2578710615634918,0.2578710615634918
200,1,1,0.05263157894736842,0.28651249408721924,0.23388091513985082
200,1,2,0.10526315789473684,0.318481981754303,0.21321882385956614
200,1,3,0.15789473684210525,0.3551633059978485,0.19726856915574326
